,InfoId,TYWebsite,Name,Toldescribe,Add,Zipcode,Opentime,Px,Py,Website,Parkinginfo,Remarks,Tel,Fax,Changetime
674,2069,travel.tycg.gov.tw/zh-tw/Consume/Detail/2069,華川宴餐飲店,2017金牌好店推薦菜色：華川宴麻辣鍋、酸菜白肉鍋、花枝鱈魚丸、肥腸本店麻辣湯頭是由公司工作人員事先用30種中藥，用大鍋炒一小時，再由店裡廚房人員再加RO水加熱煮沸24小時，店裡還有一味很棒的酸菜鍋，酸白菜是公司自行製作，白菜是山東大白菜，在醃漬過程中都無添加化學食品，這兩種是店裡的一大特色。,324 桃園市平鎮區廣明路70號,324,星期日: 11:00 – 02:00；星期一: 11:00 – 02:00；星期二: 11:00 – 02:00；星期三: 11:00 – 02:00；星期四: 11:00 – 02:00；星期五: 11:00 – 02:00；星期六: 11:00 – 02:00,121.21393,24.95400,http://www.hua-chuan-yan.com/,,,886-3-4953849,886-3-3322101,2020/08/23 12:02:18
675,2070,travel.tycg.gov.tw/zh-tw/Consume/Detail/2070,敲好ㄔㄨ 拉麵,2017金牌好店推薦菜色：敲好ㄔㄨ拉麵、VIP牛肉拉麵 自2013年從中壢新興路發跡，以低調的日式風格營造出最溫馨舒適的氛圍，裝潢以實木、吧台、榻榻米、沙發為主軸，輔以日式、藝術吊燈、櫻花樹、椰草牆，別具風味日本小飾品，柔和舒適的優美情境，就在「敲好ㄔㄨ拉麵」。外觀呈現簡單鮮明的日本風，到這裡用餐、不僅擁有味覺饗宴，也同時擁有視覺享受，悠閒時光中到敲好ㄔㄨ，您將釋放全身疲憊，獲得最佳的口慾與心靈滋潤。,320 桃園市中壢區新興路163號,320,11:00-14:00、17:00-23:00,121.22652,24.95330,,,,886-3-4582410,886-3-3322101,2019/11/07 16:05:02
676,2071,travel.tycg.gov.tw/zh-tw/Consume/Detail/2071,餃頭老大,2017金牌好店推薦菜色：五色水餃、紅油抄手102年9月餃頭老大在桃園大溪成立，一股想創業衝勁的年輕夫妻及擁有好手藝的媽媽共同構思要開創一條康莊大路，而在友人的因緣際會下提議出彩色水餃的獨創想法！因媽媽有客家料理的手藝加上年輕人創新的構想就此成立餃頭老大第一家店，未來目標想將獨創的水餃料理做為水餃界的龍頭老大。,335 桃園市大溪區復興路86號,335,星期日: 11:00 – 20:00；星期一: 11:00 – 20:00；星期二: 11:00 – 20:00；星期三: 休息；星期四: 11:00 – 20:00；星期五: 11:00 – 20:00；星期六: 11:00 – 20:00,121.29071,24.87943,,,,886-3-3870806,886-3-3322101,2020/04/29 14:58:27
677,2072,travel.tycg.gov.tw/zh-tw/Consume/Detail/2072,嚐趣壽喜屋,2017金牌好店第七屆金牌好禮-桃園升格感溫變色杯推薦菜色：壽喜燒、赤味噌泡菜鍋 負責人許小姐猶記那段在日本求學的時光，有個回憶常在心間流轉，北國的冬日寒風瑟瑟，拜訪了久居鄉間的一位日本媽媽，熱心的招呼與邀請共享當地的珍饌料理，在香醇甘甜的鍋底和豐富道地的鍋物裡頭，彷彿看見來自家鄉的熟悉與感動，於是於2004年6月成立嚐趣壽喜屋。,334 桃園市八德區和平路670號2樓,334,星期日: 11:30 – 22:00；星期一: 休息；星期二: 11:30 – 14:30；星期二: 17:00 – 22:00；星期三: 11:30 – 14:30；星期三: 17:00 – 22:00；星期四: 11:30 – 14:30；星期四: 17:00 – 22:00；星期五: 11:30 – 14:30；星期五: 17:00 – 22:00；星期六: 11:30 – 22:00,121.31642,24.95645,,,,886-3-2182552,886-3-3322101,2020/08/23 12:02:44
678,2073,travel.tycg.gov.tw/zh-tw/Consume/Detail/2073,甕仔麵瓦罐煨湯館,"煨,簡單的說就是使用熱對流的原理來進行食材煮的一種煮食工法",326 桃園市楊梅區中山北路二段376號,326,星期日: 11:00 – 21:00；星期一: 11:00 – 14:00；星期一: 16:00 – 21:00；星期二: 休息；星期三: 11:00 – 14:00；星期三: 16:00 – 21:00；星期四: 11:00 – 14:00；星期四: 16:00 – 21:00；星期五: 11:00 – 14:00；星期五: 16:00 – 21:00；星期六: 11:00 – 21:00,121.17630,24.91286,,,,886-3-4822222,886-3-4810077,2020/08/23 12:01:20
679,2074,travel.tycg.gov.tw/zh-tw/Consume/Detail/2074,天御花園,距離慈湖車程約五分鐘的天御花園，除了有免入園費的花園農場可參觀，裡面還有一家能填飽肚子的祕密花園玻璃屋餐廳，主要提供美味排餐、精緻下午茶套餐，享用美味饗宴後再去逛逛花園農場，與繽紛的花兒和裝置藝術拍拍照，度過悠閒時光。招牌：清蒸高山冷泉鱸魚、德國豬腳、泰黃椒麻雞。貼心提醒：●平均消費：$150~$350／每人。●有停車場。●不收服務費。●可使用信用卡。●有供兒通餐椅。●不提供晚餐。,335 桃園市大溪區復興路二段45之1號,335,星期日: 08:30 – 17:30；星期一: 08:30 – 17:30；星期二: 08:30 – 17:30；星期三: 08:30 – 17:30；星期四: 08:30 – 17:30；星期五: 08:30 – 17:30；星期六: 08:30 – 17:30,121.30624,24.82981,,有停車場。,,886-3-3874743,886-3-3874743,2020/08/23 12:03:08
680,2075,travel.tycg.gov.tw/zh-tw/Consume/Detail/2075,百食繪,位於桃園大溪的歡樂夢想國裡，有一家令人驚豔的素食吃到飽餐廳「百食繪」，老闆講求食材新鮮，依照當季產物烹飪不同的餐點，提供多元美味的料理，來這一定要嚐嚐當日現熬的五行鍋，濃郁湯頭與五彩鮮豔的食材，滿足您視覺與味覺的享受！假日人潮眾多，建議事先訂位喔！貼心提醒：●平均消費：$300~$550／每人。●有停車場。●付款方式僅現金。●有供兒通餐椅。,335 桃園市大溪區瑞安路2段150號,335,星期日: 09:00 – 21:00；星期一: 09:00 – 21:00；星期二: 休息；星期三: 09:00 – 21:00；星期四: 09:00 – 21:00；星期五: 09:00 – 21:00；星期六: 09:00 – 21:00,121.28085,24.86570,https://www.happydreamstates.com.tw/service_2_detail/51.htm,有停車場。,,886-3-3887700,886-3-3322101,2020/08/23 12:01:18
681,2076,travel.tycg.gov.tw/zh-tw/Consume/Detail/2076,普拉多山丘假期景觀餐廳,位在桃園復興區的普拉多山丘假期景觀餐廳，一經過門口很難不被鮮豔的外觀所吸引，加上餐廳內溫馨的鄉村風，想必使遊客的相機增加許多記憶體！特別的是，很多客人竟是為了美味的前菜「七彩米香魚」慕名而來，蘿蔓葉包著繽紛酥脆的鱸魚，配上酸甜的特調醬汁，非常開胃呢！招牌：美顏南瓜鍋、普拉多馬告牛肉套餐、綜合水果鬆餅。貼心提醒：●平均消費：$250~$450／每人。●有停車場。●可使用國民旅遊卡。●18:30為最晚點餐時間。,336 桃園市復興區水管頭23-1號,336,星期日: 11:30 – 18:30；星期一: 11:30 – 18:30；星期二: 11:30 – 18:30；星期三: 11:30 – 18:30；星期四: 11:30 – 18:30；星期五: 11:30 – 18:30；星期六: 11:30 – 18:30,121.34783,24.82628,http://www.prado.com.tw/delicacies,,,886-3-3821425,886-3-3322101,2020/08/23 12:03:18
682,2077,travel.tycg.gov.tw/zh-tw/Consume/Detail/2077,ZOO ZOO CAFE,位於北橫公路上、鄰近角板山的ZOO ZOO CAFE，粗曠的牛仔美式工業風超級吸睛，店門口還停了許多轎車與重機，想必是重機騎士們的愛店！進入餐廳內即可聞到濃濃的窯烤PIZZA香味，實際咬下PIZZA時，更能吃到滿滿的配料，與外酥內軟的餅皮呢！店內還提供炸物類、義大利麵類、排餐和輕食可選擇喔！招牌：黑胡椒牛肉披薩、轟炸雞披薩。貼心提醒：●平均消費：$150~$350／每人。●有停車場。●建議事先訂位。,336 桃園市復興區三民里五鄰丸山52-3號,336,星期日: 11:00 – 18:00；星期一: 11:00 – 18:00；星期二: 11:00 – 18:00；星期三: 11:00 – 18:00；星期四: 11:00 – 18:00；星期五: 11:00 – 18:00；星期六: 11:00 – 18:00,121.33387,24.83024,,有停車場。,,886-3-3285321,886-3-3322101,2020/08/23 12:01:04
683,2078,travel.tycg.gov.tw/zh-tw/Consume/Detail/2078,霞雲坪貓頭鷹咖啡館,位於北橫公路上的霞雲坪貓頭鷹咖啡館，有著老闆娘每日現製的手沖咖啡，總會吸引經過的遊客停下車來喝上一杯，不僅店內有許多可愛的貓頭鷹裝置和著舒適的環境，還有戶外區可坐下來好好觀賞羅浮橋、大漢溪和石門水庫呢！招牌：馬告咖啡、梅干扣肉、泰式酸辣鍋。貼心提醒：●平均消費：$100~$200／每人。●有停車場。●周一公休。,336 桃園市復興區羅浮里河流1鄰7號,336,星期日: 09:00 – 17:00；星期一: 休息；星期二: 09:00 – 17:00；星期三: 09:00 – 17:00；星期四: 09:00 – 17:00；星期五: 09:00 – 17:00；星期六: 09:00 – 17:00,121.36572,24.80506,,有停車場。,,886-3-3822425,886-3-3322101,2020/01/14 16:06:43
684,2079,travel.tycg.gov.tw/zh-tw/Consume/Detail/2079,大溪湖畔咖啡,鄰近石門水庫龍珠灣的大溪湖畔咖啡，有著絕美的山水景色，在這裡可以270度無障礙的觀賞美景，還能享受美味饗宴！餐廳提供排餐、早午茶、炸物類等豐富餐點可選，特別的是「雙峰咖啡」為對岸的雙峰山景所命名，您可以邊喝著雙峰咖啡、邊看著雙峰美景呢！招牌：雙峰咖啡、德式豬腳佐酸菜芥末、番茄燉牛肉飯。貼心提醒：●付款方式僅為現金。●提供兒童餐椅。●有停車場。●平均消費：$200~$400／每人。●低消方式為一杯飲品or一份套餐or下午茶套餐。,335 桃園市大溪區復興里環湖路二段88號,335,星期日: 08:00 – 20:00；星期一: 09:00 – 20:00；星期二: 09:00 – 20:00；星期三: 09:00 – 20:00；星期四: 09:00 – 20:00；星期五: 09:00 – 20:00；星期六: 08:00 – 20:00,121.28865,24.81954,,有停車場。,付款方式僅為現金。,886-3-3888853,886-3-3322101,2020/08/23 12:02:30
685,2082,travel.tycg.gov.tw/zh-tw/Consume/Detail/2082,桃禧航空城酒店-西餐廳,中國回教協會授證穆斯林友善餐廳Muslim Friendly Restaurant ( 簡稱 MFR，為非穆斯林所經營的餐廳)Muslim Friendly Tourism (簡稱 MFT，為非穆斯林所經營的餐廳，另有提供住宿),337 桃園市大園區大觀路777號,337,星期日: 06:30 – 10:00；星期日: 11:30 – 14:00；星期日: 17:30 – 21:00；星期一: 06:30 – 10:00；星期一: 11:30 – 14:00；星期一: 17:30 – 21:00；星期二: 06:30 – 10:00；星期二: 11:30 – 14:00；星期二: 17:30 – 21:00；星期三: 06:30 – 10:00；星期三: 11:30 – 14:00；星期三: 17:30 – 21:00；星期四: 06:30 – 10:00；星期四: 11:30 – 14:00；星期四: 17:30 – 21:00；星期五: 06:30 – 10:00；星期五: 11:30 – 14:00；星期五: 17:30 – 21:00；星期六: 06:30 – 10:00；星期六: 11:30 – 14:00；星期六: 17:30 – 21:00,121.17581,25.06155,,,,886-3-3850000#2412,886-3-3322101,2019/06/12 16:02:51
686,2083,travel.tycg.gov.tw/zh-tw/Consume/Detail/2083,1115test,1115test1115test1115test1115test1115test,330 桃園市桃園區中山路100號,330,無,121.29697,24.99341,,,,886-3-8334774,886-3-3322101,2017/11/15 14:05:45
687,2084,travel.tycg.gov.tw/zh-tw/Consume/Detail/2084,水漾石門 景觀餐廳,鄰近石門水庫的水漾石門景觀餐廳，有著絕美的山水景色，在這裡可以180度無障礙的觀賞美景，還能享受美味饗宴！餐廳提供排餐、下午茶、精緻鬆餅蛋糕、無國界料理等豐富餐點可選。招牌：巨無霸香草豬肋排、精燉法式小羔羊、法式洋芋烘蛋。貼心提醒：●建議事前預約。●提供兒童餐椅。●有停車場。●平均消費：$130~$580／每人。,335 桃園市大溪區環湖路二段100-1號,335,星期日: 11:00 – 19:00；星期一: 11:00 – 18:00；星期二: 11:00 – 18:00；星期三: 11:00 – 18:00；星期四: 11:00 – 18:00；星期五: 11:00 – 18:00；星期六: 11:00 – 19:00,121.29080,24.81786,,有停車場，路邊也可停車,建議事前預約提供兒童餐椅,886-3-3880338,886-3-3322101,2019/02/27 17:19:17
688,2088,travel.tycg.gov.tw/zh-tw/Consume/Detail/2088,珠江宴會,港式飲茶、經典粵菜、優質婚宴及婚禮企劃團隊。,320 桃園市中壢區九和一街18號B1,320,無,,,,,,886-3-4263668,886-3-3322101,2017/11/27 15:03:34
689,2090,travel.tycg.gov.tw/zh-tw/Consume/Detail/2090,角板山行館咖啡,位在樟腦收納所附近的角板山行館咖啡，是旅人逛完戰備隧道、樟腦收內所等景點後，還能夠在角板山行館咖啡喝下午茶悠閒度過午後。這裡以提供簡餐為主，餐點不僅有鬆餅、下午茶，其中最有特色的就是以行館裡的梅樹生產的梅果製作的梅子系列產品，從醃漬梅到梅子醬，天然酸甜的味道令人難以忘懷！招牌：梅園冰沙、水蜜桃冰沙、梅子汁。貼心提醒：●平均消費：$100~$150／每人。●低消$100元。●在角板山梅花季時可邊喝下午茶邊欣賞梅景。,336 桃園市復興區澤仁里中正路133-1號,336,星期日: 09:00 – 17:00；星期一: 09:00 – 17:00；星期二: 休息；星期三: 09:00 – 17:00；星期四: 09:00 – 17:00；星期五: 09:00 – 17:00；星期六: 09:00 – 17:00,121.34903,24.81628,,,,886-9-72237098,886-3-3322101,2019/02/20 14:23:54
690,2094,travel.tycg.gov.tw/zh-tw/Consume/Detail/2094,富田香草休閒農場(富田花園農場),如果要排名桃園最有「星味」的休閒農場，富田花園農場必定榜上有名；《天國的嫁衣》、《綠光森林》、《愛殺17》、《鬥牛要不要》、《軍官情人》等多部知名偶像劇，相中農場大片花海與歐風造景，紛紛來此取景，也連帶吸引許多粉絲慕名到訪；曾有馬來西亞的旅客更直接從機場包車到農場，一探劇中經典場景之後，才轉往台北旅遊。農場主人以北海道富田農場為設計藍圖，占地2公頃的彩虹花田，種有薰衣草、波斯菊、向日葵、七彩金魚草等花卉，一年四季花季不間斷；停車場旁的玫瑰園，傳遞浪漫無限的戀人情懷。除了艷麗動人的花草集錦，戶外造景，水晶教堂、復古汽車、馬車，地中海風車等超人氣攝影景點，也常見新人與情侶在此留影。農場內木造米黃色建築-「愛情城堡」為景觀餐廳，二樓不儘可欣賞美麗花田，還能眺望遠山，視野一級棒。餐點共有中式鄉野綠食餐及西式風味套餐，食材多採用自栽自種，並以少鹽少油方式料理，美味與健康兼具。另於溪邊設有烤肉區，讓旅客在藍天白雲下與親朋好友大啖美食，共度歡樂用餐時光。免費加入農場會員，可體驗不定期優惠活動，盡情享受前所未有的農場樂趣；超酷騎馬、垂釣台灣鯛、木工DIY發揮想像力、緊張刺激的競技疊杯、森林步道生態導覽等，豐富遊程絕對令人不虛此行。,335 桃園市大溪區福安里3鄰頭寮一路29巷59號,335,星期日: 09:00 – 18:00；星期一: 09:00 – 18:00；星期二: 09:00 – 18:00；星期三: 09:00 – 18:00；星期四: 09:00 – 18:00；星期五: 09:00 – 18:00；星期六: 09:00 – 18:00,121.28814,24.83950,http://www.tomita.com.tw/,100格停車格,■山區較多小黑蚊，建議著長袖衣褲 ■不提供刷卡服務■農場花開時間如下：  11月~隔年4月，薰衣草花季4月~5月，油桐花季5月~7月，浪漫紫色花田1月~12月，巨無霸向日葵6月~9月，光輝向日葵6月~10月，波斯菊,886-3-3872540,886-3-3322101,2020/08/23 12:03:03
691,2095,travel.tycg.gov.tw/zh-tw/Consume/Detail/2095,和興商店,和興商店是一間頗具歷史的百年老店，深耕復興鄉有百年歷史，見證從日據時代至今整個發展過程。 最主要經營山產及百貨，最具有代表性是拉拉山水蜜桃及高山段木香菇。　另外，其段木香菇，品質優良，是伴手禮的最佳首選！,336 桃園市復興區忠孝路11號,336,星期日: 06:30 – 21:30；星期一: 06:30 – 21:00；星期二: 06:30 – 21:00；星期三: 06:30 – 21:00；星期四: 06:30 – 21:00；星期五: 06:30 – 21:00；星期六: 06:30 – 21:30,121.35126,24.81429,http://sarah168.ebuznz.com/index.php,,,886-9-10121375,886-3-3821126,2018/08/23 10:27:32
692,2096,travel.tycg.gov.tw/zh-tw/Consume/Detail/2096,小烏來山莊,位於復興區的小烏來山莊，有溫馨舒適的住宿客房，貼心提醒：●開車可停小烏來風景區停車場,336 桃園市復興區義盛里1鄰下宇內3-2號,336,無,121.37717,24.79200,http://www.xanadu.url.tw/,,,886-3-3822877,886-3-3322101,2020/08/23 12:01:43
693,2098,travel.tycg.gov.tw/zh-tw/Consume/Detail/2098,頂鮮海鮮鍋物日式料理,頂鮮海鮮鍋物日式料理鄰近桃園市政府，餐點選擇多樣化，有生魚片、手卷、烤物、炸物、壽司等日式料理，推薦菜色還有美式創意卷壽司，不僅好吃造型讓人驚豔，還有台式熱炒可以選擇，再搭配日本清酒，讓人感受到滿滿的幸福。用餐環境從門口的鳥居、紅色燈籠到店內的日式風格裝潢，非常適合來店打卡拍照，有種來到日本用餐的濃厚日式氛圍，餐廳座位有2~6人座、10人包廂區和30人以上的用餐空間，寬敞舒適的環境適合團體、家庭聚餐。,330 桃園市桃園區中山路385號,330,週二至週日 上午11:00 - 下午2:30 、下午5:00 - 下午10:00,121.30200,24.99177,,,,886-3-3321199,886-3-3322101,2020/07/06 16:57:47
694,2099,travel.tycg.gov.tw/zh-tw/Consume/Detail/2099,OK-in和風洋食館,OK-in和風洋食館重視食的健康，為顧客把關各項食材用料，嚴選紙盤衛生洗選蛋、非基因改造黃豆豆乳、台美認證起司不含防腐劑。此外，更有多項食材自家手作，蛋白醃製里肌肉排，全蛋黃美奶滋、兩盎斯漢堡肉、蛋奶素青醬，只為了維持食安健康，創辦人認為，每一位上門的客人都像他的家人，堅持要讓客人都能吃到自家人料理的用心與感情！,330 桃園市桃園區縣府路296號,330,無,121.29973,24.99291,http://www.ok-in100.com/,,,886-3-3343313,886-3-3322101,2020/03/12 11:30:16
695,2103,travel.tycg.gov.tw/zh-tw/Consume/Detail/2103,申耕農業企業社,2017桃園好禮特色推薦：源之寶薑黃粉,330 桃園市桃園區博愛路81號,330,週二至週日 09:00~18:00,121.31003,24.99479,,,,886-3-3360122,886-3-3322101,2019/05/30 14:48:25
696,2104,travel.tycg.gov.tw/zh-tw/Consume/Detail/2104,有限責任桃園市三光五月桃生產合作社,2017桃園好禮特色推薦：三光五月桃禮盒組合,336 桃園市復興區三光里 7 鄰 26-5 號,336,09:00-17:00 (農忙時營業時間較不固定，可先致電洽詢),121.36785,24.67385,http://yagri.com.tw/SKFARM/index.php,,,886-9-26877468,886-3-3322101,2019/02/20 14:02:18
697,2105,travel.tycg.gov.tw/zh-tw/Consume/Detail/2105,派派可妃企業( Piepai Cafe'),2017金牌好禮特色推薦：彩虹生乳酪,320 桃園市中壢區莒光路89號,320,12:00~21:00,121.23684,24.95174,,,,886-3-4162546,886-3-3322101,2019/11/07 15:58:31
698,2107,travel.tycg.gov.tw/zh-tw/Consume/Detail/2107,平鎮區農會,2017金牌好禮特色推薦：平鎮好禮-見麵真好,324 桃園市平鎮區南東路2號,324,星期日: 休息；星期一: 08:00 – 17:00；星期二: 08:00 – 17:00；星期三: 08:00 – 17:00；星期四: 08:00 – 17:00；星期五: 08:00 – 17:00；星期六: 休息,121.21208,24.91995,,,,886-3-4395333,886-3-3322101,2018/10/22 10:05:10
699,2108,travel.tycg.gov.tw/zh-tw/Consume/Detail/2108,新東陽股份有限公司-大園廠,2017金牌好禮(此地址為工廠，非消費門市),337 桃園市大園區大工路11號,337,無,121.17953,25.06651,,,,886-3-3866317,886-3-3322101,2019/11/07 15:55:39
700,2109,travel.tycg.gov.tw/zh-tw/Consume/Detail/2109,楊梅區農會,2017金牌好禮特色推薦：有仙則茗,326 桃園市楊梅區大模街9號,326,星期日: 休息；星期一: 08:00 – 18:00；星期二: 08:00 – 18:00；星期三: 08:00 – 18:00；星期四: 08:00 – 18:00；星期五: 08:00 – 18:00；星期六: 09:00 – 17:00,121.14493,24.91282,,,,886-3-4750342,886-3-3322101,2018/12/27 11:52:17
701,2110,travel.tycg.gov.tw/zh-tw/Consume/Detail/2110,台葡生技股份有限公司,特色推薦：黑鑽魚子精華面膜TAIPU專業團隊，一同守護每個人的肌膚健康。品牌堅持「產品自然無添加，嚴選優質成份，簡單有效的深度保養呵護您的肌膚。」TAIPU誕生於2015年初，因創辦人-鳳姊始終無法從它牌保養品中解決其肌膚反覆敏感泛紅和極度乾燥的問題，且深刻的了解到，不好的保養品成份是對人體最直接的傷害，因而創立TAIPU保養品牌致力研發能夠解決與舒緩敏感肌膚的保養品。 我們的創辦人-鳳姊始終相信最原始無添加的保養品才是對肌膚最好的，所以TAIPU旗下所有的產品堅持不添加任何色素與人工香精，追求清爽不油膩、濃度活性高、低致敏等特性，不論是有效保養或深層潔顏等需求，TAIPU秉持著 「任何年齡、任何膚質的愛美人士，都可以在TAIPU找到適當的保養品」。在品質上更是堅持追求卓越，企圖營造「高品質&ne;高價格」的觀念，讓每個愛美人士都能輕鬆擁有變美麗的權利。在鳳姊及其團隊秉持追求自然的概念，祈願每個拿到產品喜愛TAIPU的您們，都能夠感受到團隊的用心與堅持。,330 桃園市桃園區陽明八街43號,330,"星期一: 08:30 – 17:30 
星期二: 08:30 – 17:30 
星期三: 08:30 – 17:30 
星期四: 08:30 – 17:30  
星期五: 08:30 – 17:30",121.30753,24.97886,http://www.taipubio.com.tw/m/,陽明公園停車場（$30 / 小時），距離 297公尺。,,886-3-3678977,886-3-3322101,2018/10/22 10:05:26
702,2111,travel.tycg.gov.tw/zh-tw/Consume/Detail/2111,瓦利斯工坊,2017金牌好禮特色推薦：泰雅長獵刀鑰匙圈&mdash;迎刃而解,335 桃園市大溪區儲蓄路178巷10號,335,08:00~17:00,121.27311,24.90607,,,,886-3-3891624,886-3-3322101,2018/10/22 10:05:50
703,2112,travel.tycg.gov.tw/zh-tw/Consume/Detail/2112,全盈創新科技有限公司,2017金牌好禮全盈創新 所提供的產品，秉持著「減少塑膠；減少汙染；食用安全；愛護土地」的精神。萬穗稻殼 給予國人安心健康的飲食便利。貝可解  不僅對環境友善，其遠紅外線的作用，更能保鮮食物，減少廚餘浪費。我們重新定義廢棄物的價值，讓廢棄的稻殼、廢棄的海洋生物殼，有了全新的生命。特色推薦：萬穗-稻殼製無毒餐具六套組,320 桃園市中壢區華美一路45號,320,09:00~17:30,121.26238,24.95641,https://as-ecotech.com/,,,886-3-4634509,886-3-3322101,2019/06/05 11:06:48
704,2113,travel.tycg.gov.tw/zh-tw/Consume/Detail/2113,itenon翌陽科技,特色推薦：洛可可古典面紙盒、可彎式木製筆記本-桐花、5木質滑動夾筆記本、花墊子、獅子MEMO座、起司磁鐵、小鴨名片座、花型筆架、綿羊筆筒i tenon 取自字母i與tenon的結合，字母i代表著每一個自我，tenon意思則是木工上精準的結構－卡榫。人與人之間的交流，就像卡榫般，一凸一凹尋找著與自己相合相適的人、事、物。itenon致力於精密的木材加工，使用電子產業精密切割設備，一塊塊切削下來的木片，透過組裝、榫接、互扣，精準密合地呈現多元而有趣的創意！精密加工下保留了木材溫潤的原汁原味，更豐富了我們的家居生活！i tenon秉持著完美切痕的原則在設計中創造熱情想像，呈現出商品的原味創意，讓人們在生活中碰觸既自然又​豐富的設計木品，開創永續環保的未來，為大家帶來全新的綠化創意。i tenon致力於精密的木材加工，透過組裝、榫接、互扣，呈現多元而有趣的創意！洛可可古典面紙盒&quot;榮獲2017金牌好禮&quot;,333 桃園市龜山區民生北路一段480號,333,星期日: 休息；星期一: 08:00 – 17:00；星期二: 08:00 – 17:00；星期三: 08:00 – 17:00；星期四: 08:00 – 17:00；星期五: 08:00 – 17:00；星期六: 休息,121.29909,25.04273,http://www.yihyung.url.tw,,,886-3-3215952,886-3-3322101,2018/10/22 10:06:05
705,2161,travel.tycg.gov.tw/zh-tw/Consume/Detail/2161,CHTPT,969799979697999796979997969799979697999796979997969799979697999796979997969799979697999796979997969799979697999796979997,330 桃園市桃園區猥褻路一段,330,無,,,,,,96979997,886-3-3322101,2018/03/27 20:50:31
706,2637,travel.tycg.gov.tw/zh-tw/Consume/Detail/2637,侏羅紀博物館,「侏羅紀博物館」籌畫多年，是素有「寶石獵人」之稱的李承倫先生奮鬥多年的夢想標記。它最大的目的，是希望可以把李承倫多年的經驗、資源，透過教育、展覽、學術與觀光，進一步結合文化與藝術，為寶石愛好者留下真正的寶藏！  「侏羅紀博物館」定位為新型態的寶石博物館，結合文化、藝術與教育，除了寶石展覽之外，也不定期舉辦以各類藝術為主題的特展、寶石課程及生活與文化講座，及國際博物館級的寶石展覽和世界級的大師演講。博物館內富含教育意義的常設展區，包含國際博物館級的寶石展覽，可讓大家了解各類寶石的誕生與珍貴之處。除了有豐富的寶石及化石收藏之外，另設有珠寶工坊，包含設計、寶石切磨與金工教室、寶石圖書室，也備有視聽室播放來自全球50多國的礦區影片。此外，中心設有EGL歐洲寶石鑑定中心，以及台灣最大的珍藏逸品拍賣會，讓喜愛珠寶與藝術的朋友們，在這裡即可獲得專業且有系統的珠寶學知識。本博物館地處桃園南崁交流道附近，離桃園國際機場只需20分鐘路程，交通便利，歡迎您將侏羅紀博物館規劃在您到訪台灣的行程之中，來此參觀休憩，體驗台灣在地的國際級寶石博物館！,338 桃園市蘆竹區新南路一段125號B1,338,星期日: 10:30 – 19:30；星期一: 10:30 – 19:30；星期二: 10:30 – 19:30；星期三: 10:30 – 19:30；星期四: 10:30 – 19:30；星期五: 10:30 – 19:30；星期六: 10:30 – 19:30,121.29534,25.04350,http://jurassicmuseum.com.tw/,1.商用停車場:國道一號南崁出口下交流道，往南崁方向走中正路，約500公尺即抵達W1商用停車場。2.特力家居停車場:國道一號南崁出口下交流道，往南崁方向特力家居附設停車場。3.路邊停車。4.近桃園台茂購物中心。,,886-3-2122990,886-3-3322101,2020/04/24 09:32:27
707,2640,travel.tycg.gov.tw/zh-tw/Consume/Detail/2640,川妹子水果行,桃園縣復興鄉澤仁村中正路97號,336 桃園市復興區澤仁村中正路97號,336,無,121.35111,24.81796,,,,886-9-70010826,886-3-3322101,2018/07/09 18:06:20
708,2641,travel.tycg.gov.tw/zh-tw/Consume/Detail/2641,元發飲食店,桃園市復興區中山路13-1號,330 桃園市桃園區中山路13號,330,無,121.28177,24.98655,,,,886-3-3822860,886-3-3322101,2018/07/09 18:06:21
709,2642,travel.tycg.gov.tw/zh-tw/Consume/Detail/2642,元發飲食店,336桃園市復興區中山路13-1號,336 桃園市復興區中山路13-1號,336,11:00–19:00,121.35012,24.81449,,,,886-3-3822860,886-3-3322101,2018/07/01 16:46:46
710,2643,travel.tycg.gov.tw/zh-tw/Consume/Detail/2643,天然香茗茶,台灣桃園市復興區中正路138號,336 桃園市復興區中正路138號,336,營業時間08：30-18：00,121.35178,24.81828,,,,886-3-3322101,886-3-3322101,2018/07/09 18:06:22
711,2644,travel.tycg.gov.tw/zh-tw/Consume/Detail/2644,角板山豆桑手工豆花,桃園市復興區澤仁里中正路9號,330 桃園市桃園區澤仁里中正路9號,330,8:30 - 18:00,121.35111,24.81480,,,,886-3-3821498,886-3-3322101,2018/07/09 18:06:22
712,2645,travel.tycg.gov.tw/zh-tw/Consume/Detail/2645,來好水蜜桃冰沙,桃園市復興區澤仁里13鄰中正路76號,336 桃園市復興區澤仁里13鄰中正路76號,336,無,121.35111,24.81480,,,,886-3-3821567,886-3-3322101,2018/07/09 18:06:23
713,2646,travel.tycg.gov.tw/zh-tw/Consume/Detail/2646,基拉耳民宿,桃園市復興區澤仁里4鄰溪口台55號,336 桃園市復興區澤仁里4鄰溪口台55號,336,無,121.34767,24.80494,http://gerar.tw/,,,886-9-53096758,886-3-3322101,2018/08/23 10:38:26
